customer_id,age,gender,income,education,marital_status,children,location,total_purchases,total_spending,avg_order_value,days_since_last_purchase,tenure_months,website_visits,time_on_site_minutes,preferred_category,categories_purchased,email_opens,email_clicks,discount_purchases,returns,support_contacts,loyalty_member
CUST001529,34,F,47323.0,Bachelor,Divorced,1,Suburban,6,3139.1,523.18,8,25,15,68.7,Electronics,2,8,2,2,0,1,1
CUST001530,25,M,64082.0,Bachelor,Single,2,Urban,2,3157.71,1578.86,48,16,13,26.3,Sports,2,9,1,0,0,1,1
CUST001531,44,F,55257.0,High School,Divorced,2,Urban,3,2553.9,851.3,40,16,14,12.7,Home & Garden,1,8,1,1,0,0,1
CUST001532,18,F,94514.0,Bachelor,Single,0,Urban,6,3250.04,541.67,83,6,20,22.2,Electronics,1,6,2,0,0,3,1
CUST001533,46,M,65342.0,High School,Single,3,Rural,6,3289.27,548.21,20,16,10,22.5,Toys,2,11,1,3,0,3,1
CUST001534,39,M,29237.0,High School,Divorced,0,Urban,3,1448.41,482.8,82,16,28,16.0,Electronics,2,7,2,1,0,0,1
CUST001535,35,M,181160.0,Some College,Divorced,3,Suburban,8,9697.27,1212.16,106,12,16,2.9,Toys,4,6,1,3,0,2,1
CUST001536,18,F,,High School,Married,0,Rural,6,2891.97,481.99,14,14,19,19.1,Food,1,5,1,1,0,0,0
CUST001537,49,F,44873.0,Bachelor,Married,2,Urban,6,2652.19,442.03,14,33,15,12.6,Beauty,3,6,1,3,0,3,1
CUST001538,34,M,87409.0,Bachelor,Divorced,0,Urban,2,4034.29,2017.14,3,20,14,19.3,Sports,2,7,1,1,0,1,0
CUST001539,24,F,56935.0,Bachelor,Married,1,Suburban,6,1882.95,313.82,143,18,15,11.8,Sports,1,9,2,2,0,1,1
CUST001540,18,Other,62288.0,High School,Divorced,1,Suburban,6,3412.47,568.74,40,14,21,47.0,Toys,2,10,1,0,0,0,1
CUST001541,41,M,218668.0,Master,Married,2,Urban,10,11073.03,1107.3,25,21,11,14.8,Toys,2,7,2,3,1,0,1
CUST001542,68,F,41561.0,Master,Widowed,2,Urban,2,2173.88,1086.94,150,46,10,12.8,Clothing,2,9,1,0,0,2,1
CUST001543,66,M,40511.0,High School,Widowed,3,Suburban,3,2318.12,772.71,15,24,7,27.8,Beauty,3,7,1,1,0,1,0
CUST001544,35,M,52572.0,Bachelor,Single,1,Rural,4,2028.49,507.12,55,16,18,7.2,Toys,4,8,2,2,0,2,0
CUST001545,32,M,93237.0,Some College,Divorced,2,Urban,3,3703.74,1234.58,136,17,13,5.7,Sports,1,4,1,1,0,1,1
CUST001546,49,M,20000.0,Master,Married,2,Urban,4,603.83,150.96,85,27,11,10.5,Books,1,8,2,1,0,1,0
CUST001547,27,M,20000.0,Master,Married,0,Urban,3,1064.53,354.84,80,43,18,13.2,Clothing,2,4,0,0,0,2,1
CUST001548,46,M,34466.0,High School,Married,1,Suburban,5,1492.69,298.54,17,9,13,3.7,Sports,2,5,1,2,0,1,1
CUST001549,53,F,20000.0,Bachelor,Single,1,Urban,5,1245.22,249.04,19,18,13,17.2,Electronics,4,8,1,0,0,3,0
CUST001550,60,F,37990.0,Bachelor,Married,1,Rural,5,1990.69,398.14,87,17,9,24.3,Sports,6,9,3,2,0,2,1
CUST001551,40,F,66270.0,High School,Divorced,1,Urban,8,4274.27,534.28,2,27,14,12.9,Beauty,1,9,1,1,0,0,1
CUST001552,38,M,28725.0,Bachelor,Single,2,Rural,4,489.56,122.39,203,18,16,11.1,Toys,3,4,1,1,0,2,0
CUST001553,28,M,20824.0,Bachelor,Married,0,Suburban,4,734.83,183.71,43,29,20,5.2,Home & Garden,3,9,3,1,0,2,1
CUST001554,29,M,51103.0,Bachelor,Divorced,2,Suburban,4,2356.63,589.16,53,8,16,36.0,Clothing,3,12,1,1,0,2,0
CUST001555,38,F,82250.0,Master,Married,3,Urban,7,1442.97,206.14,29,23,15,21.1,Toys,2,6,0,2,0,3,1
CUST001556,47,F,20000.0,Master,Married,2,Suburban,4,784.63,196.16,209,27,6,9.8,Electronics,1,9,3,1,0,2,1
CUST001557,55,M,80188.0,Bachelor,Married,2,Urban,6,3948.37,658.06,102,7,18,16.1,Sports,2,7,2,2,0,2,1
CUST001558,29,M,80048.0,Master,Married,0,Urban,5,1477.3,295.46,59,22,20,6.2,Toys,3,7,1,0,0,1,0
CUST001559,64,F,86894.0,High School,Married,3,Urban,8,2376.4,297.05,88,10,17,0.9,Toys,5,3,1,3,0,1,0
CUST001560,37,M,101832.0,Master,Divorced,0,Rural,5,4178.45,835.69,47,17,16,3.4,Home & Garden,3,6,2,2,0,0,1
CUST001561,41,M,183727.0,High School,Married,2,Suburban,12,9365.59,780.47,62,16,17,1.2,Clothing,2,10,2,2,1,1,1
CUST001562,30,F,39590.0,High School,Divorced,4,Suburban,3,2148.18,716.06,44,10,16,10.6,Clothing,6,8,3,0,0,3,1
CUST001563,18,F,52351.0,Bachelor,Married,2,Suburban,6,3366.22,561.04,52,19,21,14.6,,2,4,1,1,0,1,0
CUST001564,55,M,38182.0,Bachelor,Single,2,Urban,6,2440.29,406.72,37,16,12,7.2,Clothing,1,10,2,1,0,1,1
CUST001565,53,M,49078.0,Some College,Married,1,Suburban,4,1792.01,448.0,8,14,13,11.3,Food,3,7,0,0,0,1,1
CUST001566,37,Other,122973.0,Bachelor,Married,0,Suburban,6,6341.45,1056.91,3,37,12,1.3,Electronics,2,11,4,2,0,1,1
CUST001567,43,M,21872.0,Bachelor,Married,2,Suburban,4,1163.27,290.82,19,27,6,22.0,Food,4,8,1,1,0,0,0
CUST001568,49,M,29242.0,Bachelor,Single,0,Suburban,7,1353.83,193.4,28,21,18,0.5,Sports,2,9,1,3,0,2,1
CUST001569,18,M,112006.0,Bachelor,Single,2,Rural,7,3598.64,514.09,221,15,14,15.1,Electronics,1,7,2,2,0,2,1
CUST001570,34,M,90402.0,Bachelor,Single,0,Rural,5,4344.75,868.95,94,8,15,8.5,Books,1,11,1,2,0,1,1
CUST001571,53,M,39423.0,Master,Single,3,Suburban,3,2320.63,773.54,317,13,5,3.0,Sports,3,4,1,1,0,3,0
CUST001572,23,F,81849.0,Master,Married,0,Urban,6,2654.84,442.47,41,13,13,11.1,Books,2,11,1,2,0,1,1
CUST001573,46,M,60157.0,PhD,Single,1,Suburban,3,1956.8,652.27,51,35,12,22.8,Sports,2,8,0,1,0,3,1
CUST001574,21,M,120591.0,Some College,Married,2,Suburban,11,7424.71,674.97,127,8,17,8.0,Toys,3,10,2,5,0,2,1
CUST001575,48,F,51262.0,Bachelor,Single,1,Urban,4,1328.6,332.15,86,15,8,6.9,Clothing,1,5,1,1,0,1,0
CUST001576,41,F,90706.0,Master,Single,1,Urban,1,3854.78,3854.78,75,23,12,2.3,Electronics,1,8,2,0,0,3,0
CUST001577,18,F,239236.0,Bachelor,Married,1,Urban,8,7488.55,936.07,85,19,14,13.5,Toys,3,11,3,1,0,1,1
CUST001578,59,F,70182.0,Master,Single,1,Suburban,5,2429.61,485.92,87,16,16,26.4,Books,1,9,2,1,0,2,1
CUST001579,30,M,50493.0,Bachelor,Divorced,1,Urban,5,1606.86,321.37,145,12,18,12.4,Clothing,4,7,1,2,0,2,1
CUST001580,29,F,75619.0,Some College,Single,1,Urban,5,2760.25,552.05,110,22,23,2.7,Clothing,1,8,1,2,0,4,0
CUST001581,45,M,39372.0,Master,Married,2,Suburban,6,2563.24,427.21,315,16,13,16.2,Beauty,2,9,1,3,0,2,1
CUST001582,59,Other,205413.0,Some College,Divorced,0,Suburban,9,10556.72,1172.97,295,36,9,0.5,Books,1,6,2,4,0,2,1
CUST001583,26,F,54613.0,Master,Married,4,Urban,8,2097.2,262.15,54,18,16,27.3,Sports,1,9,2,2,0,3,0
CUST001584,42,Other,41616.0,Some College,Single,1,Urban,5,1976.86,395.37,3,38,12,38.2,Books,4,10,1,1,0,2,1
CUST001585,48,F,29690.0,Master,Married,0,Rural,11,2687.81,244.35,1,20,8,13.6,Electronics,3,11,1,1,0,2,1
CUST001586,52,M,94687.0,Bachelor,Married,1,Suburban,5,2577.96,515.59,13,15,11,32.0,Toys,2,10,3,1,0,2,1
CUST001587,44,F,82480.0,Bachelor,Widowed,3,Urban,4,3197.91,799.48,7,14,17,1.3,Home & Garden,1,7,2,0,0,1,1
CUST001588,36,Other,36373.0,Bachelor,Divorced,0,Rural,4,1716.62,429.16,46,18,17,3.9,Sports,1,2,0,0,0,0,1
CUST001589,29,F,69277.0,High School,Single,2,Urban,0,757.89,0.0,5,12,12,5.7,Clothing,3,9,2,0,0,1,1
CUST001590,43,M,20000.0,Bachelor,Widowed,1,Rural,6,1215.3,202.55,98,11,11,22.3,Beauty,3,8,2,1,0,2,1
CUST001591,25,F,54774.0,Bachelor,Single,0,Urban,8,3587.62,448.45,21,27,16,9.9,Books,1,9,2,4,1,1,0
CUST001592,18,M,64321.0,Bachelor,Single,3,Urban,2,2554.98,1277.49,72,22,19,6.4,Beauty,2,6,1,0,0,2,1
CUST001593,48,M,136543.0,Some College,Divorced,1,Urban,7,3700.72,528.67,10,11,8,2.6,Food,3,5,1,2,0,1,1
CUST001594,55,M,30869.0,Some College,Single,0,Urban,6,1016.34,169.39,175,24,14,25.0,Beauty,3,6,1,1,0,2,0
CUST001595,18,M,22765.0,High School,Single,3,Suburban,4,1092.16,273.04,151,16,14,0.5,Home & Garden,1,6,2,1,0,3,1
CUST001596,26,F,28645.0,Bachelor,Single,2,Suburban,3,1194.77,398.26,48,22,24,6.2,Beauty,2,8,1,1,0,2,1
CUST001597,51,M,21983.0,Bachelor,Married,3,Suburban,3,873.6,291.2,241,23,17,4.2,Books,4,6,0,1,0,3,0
CUST001598,72,F,109315.0,Bachelor,Married,2,Urban,5,1939.06,387.81,20,13,16,2.1,Home & Garden,3,4,1,1,0,4,1
CUST001599,42,M,124142.0,Master,Married,2,Urban,5,3389.68,677.94,168,40,15,2.8,Sports,1,12,3,2,0,1,1
CUST001600,31,M,59404.0,Bachelor,Single,3,Urban,6,2803.41,467.23,78,13,14,10.2,Books,2,6,1,1,0,2,0
CUST001601,39,M,102004.0,Bachelor,Married,0,Urban,4,2320.27,580.07,39,23,13,8.3,Books,5,6,1,2,0,3,1
CUST001602,62,M,53123.0,PhD,Divorced,2,Suburban,5,1533.75,306.75,8,13,10,11.0,Home & Garden,2,10,3,1,0,0,1
CUST001603,32,M,46301.0,Master,Divorced,2,Urban,6,1555.7,259.28,18,16,14,19.5,Electronics,3,13,4,1,0,1,1
CUST001604,30,M,40141.0,High School,Single,0,Suburban,5,1017.62,203.52,198,17,16,33.4,Beauty,1,7,1,0,0,4,1
CUST001605,34,F,40691.0,Master,Widowed,1,Suburban,7,1903.22,271.89,93,27,21,1.9,Clothing,4,7,1,3,0,0,0
CUST001606,27,M,20000.0,Bachelor,Married,0,Urban,5,1545.63,309.13,27,20,18,1.3,Home & Garden,3,10,2,1,0,2,1
CUST001607,43,M,57443.0,Bachelor,Single,2,Suburban,1,1661.19,1661.19,68,25,3,5.8,Beauty,1,6,2,0,0,1,1
CUST001608,66,M,47848.0,High School,Single,1,Urban,8,1906.2,238.28,11,19,8,11.9,Books,2,16,5,4,0,0,0
CUST001609,46,F,76666.0,Bachelor,Single,4,Urban,7,4171.4,595.91,10,30,12,1.6,Home & Garden,1,7,1,2,0,3,0
CUST001610,38,F,51850.0,Bachelor,Married,0,Suburban,4,1844.03,461.01,238,23,21,18.9,Home & Garden,3,4,1,1,0,0,1
CUST001611,37,F,44461.0,Bachelor,Single,2,Suburban,10,1785.76,178.58,61,20,19,12.2,Food,3,12,2,2,1,2,1
CUST001612,18,M,29064.0,Master,Married,0,Urban,3,1176.32,392.11,44,22,18,20.7,Books,2,6,1,1,0,5,1
CUST001613,55,M,51189.0,Master,Single,2,Suburban,5,3391.76,678.35,297,9,11,6.6,Books,2,15,2,2,0,1,1
CUST001614,40,F,76339.0,High School,Divorced,2,Urban,8,5264.83,658.1,50,11,12,7.7,Food,2,9,3,2,0,5,1
CUST001615,39,M,24686.0,High School,Single,2,Suburban,5,1059.83,211.97,40,7,9,24.7,Food,1,10,2,2,0,1,0
CUST001616,85,M,51662.0,Master,Divorced,3,Suburban,7,1560.78,222.97,31,20,6,4.7,Electronics,2,5,1,1,0,3,0
CUST001617,46,M,56377.0,High School,Divorced,3,Suburban,7,2683.87,383.41,83,19,25,7.2,Food,1,7,2,3,0,4,1
CUST001618,30,M,31861.0,Some College,Single,0,Rural,3,1234.76,411.59,81,28,16,0.5,Toys,1,7,2,1,0,2,0
CUST001619,35,M,34450.0,Bachelor,Married,1,Suburban,8,1206.71,150.84,1,5,13,12.2,Toys,5,10,1,2,0,0,1
CUST001620,59,F,56295.0,Bachelor,Single,2,Urban,6,2669.28,444.88,106,18,9,28.6,Electronics,2,4,0,1,0,0,1
CUST001621,43,M,24833.0,High School,Divorced,1,Urban,7,1023.35,146.19,155,9,17,0.5,Toys,2,9,2,3,0,2,1
CUST001622,20,F,60473.0,High School,Married,0,Rural,7,1151.15,164.45,95,20,16,14.3,Electronics,4,6,2,3,1,4,1
CUST001623,55,M,28646.0,High School,Single,2,Urban,4,1074.14,268.54,203,21,10,28.0,Food,2,5,0,0,0,2,0
CUST001624,31,M,92754.0,High School,Single,1,Suburban,8,5894.28,736.78,32,24,15,10.2,Beauty,2,3,1,2,1,3,0
CUST001625,70,F,199325.0,Bachelor,Married,1,Suburban,11,3892.91,353.9,21,11,15,5.6,Toys,1,9,1,1,0,3,1
CUST001626,58,M,29247.0,High School,Divorced,3,Suburban,4,1541.59,385.4,119,8,13,85.2,Toys,2,6,1,1,0,1,1
CUST001627,35,F,67543.0,Bachelor,Married,1,Suburban,3,2433.3,811.1,20,23,24,1.0,Food,2,9,3,0,0,1,1
CUST001628,61,F,31696.0,Bachelor,Divorced,0,Suburban,6,1346.54,224.42,9,13,15,3.5,Toys,2,9,3,1,0,1,1
CUST001629,43,M,91543.0,Bachelor,Married,0,Suburban,4,4212.73,1053.18,10,13,17,32.5,Books,1,7,1,1,0,2,1
CUST001630,54,F,22944.0,High School,Single,3,Suburban,7,1515.19,216.46,146,18,14,5.3,Toys,2,13,3,3,0,5,0
CUST001631,49,M,65404.0,High School,Widowed,4,Suburban,7,2495.03,356.43,2,10,9,25.7,Sports,4,8,2,2,0,2,1
CUST001632,29,F,29033.0,High School,Single,2,Urban,2,897.19,448.6,34,23,11,6.1,Electronics,1,10,3,0,0,3,1
CUST001633,32,M,43295.0,Master,Divorced,1,Suburban,7,1796.92,256.7,13,11,23,25.1,Toys,1,7,2,2,1,3,1
CUST001634,57,F,26407.0,Bachelor,Married,3,Suburban,3,1130.06,376.69,140,12,11,17.4,Toys,1,8,0,1,0,1,1
CUST001635,36,M,80290.0,Master,Single,2,Rural,7,3165.67,452.24,70,15,18,9.5,Toys,3,5,0,3,1,0,0
CUST001636,35,F,29667.0,Bachelor,Married,3,Urban,6,1098.73,183.12,23,11,14,11.1,Toys,3,8,1,2,0,3,1
CUST001637,27,F,68266.0,Bachelor,Widowed,2,Urban,3,2512.99,837.66,138,26,13,2.9,Clothing,1,9,1,1,0,4,1
CUST001638,48,F,39876.0,Bachelor,Widowed,1,Rural,6,1122.68,187.11,138,25,10,1.8,Beauty,4,10,1,3,0,1,1
CUST001639,72,F,45766.0,Master,Single,1,Suburban,7,1131.49,161.64,74,19,13,18.9,Food,3,11,3,2,0,0,1
CUST001640,25,F,53565.0,Bachelor,Single,0,Urban,4,2565.27,641.32,32,13,18,28.3,Beauty,2,8,1,0,0,0,1
CUST001641,42,F,31036.0,High School,Married,0,Suburban,3,714.09,238.03,88,11,10,19.2,Sports,1,9,2,1,0,4,0
CUST001642,63,M,55615.0,Bachelor,Married,2,Rural,10,2683.03,268.3,271,20,10,36.6,Electronics,2,6,2,5,1,4,0
CUST001643,40,M,122786.0,Bachelor,Married,3,Suburban,8,7030.14,878.77,5,12,8,33.1,Clothing,5,8,1,4,1,2,0
CUST001644,48,M,30734.0,Bachelor,Single,2,Suburban,6,750.65,125.11,31,13,9,22.6,Books,4,8,1,3,0,1,1
CUST001645,26,M,99020.0,Bachelor,Widowed,1,Urban,12,3991.31,332.61,33,9,21,34.3,Clothing,3,8,1,2,0,4,1
CUST001646,48,M,120434.0,Bachelor,Married,0,Rural,3,4431.37,1477.12,99,18,9,2.7,Food,3,6,1,0,0,1,1
CUST001647,39,F,30040.0,Bachelor,Divorced,0,Suburban,7,1563.26,223.32,105,12,17,19.7,Electronics,1,8,2,3,0,6,1
CUST001648,56,M,20475.0,Bachelor,Married,1,Rural,7,1963.6,280.51,23,17,11,21.0,Home & Garden,5,5,0,2,0,5,1
CUST001649,59,F,58757.0,Master,Married,1,Urban,5,2224.68,444.94,24,12,6,2.5,Home & Garden,3,12,3,2,0,1,1
CUST001650,80,M,35297.0,Master,Widowed,2,Urban,4,1334.42,333.6,263,25,22,36.0,Clothing,2,2,0,0,0,1,0
CUST001651,50,M,150416.0,Bachelor,Married,0,Suburban,5,2431.41,486.28,141,21,13,0.5,Books,4,13,5,2,0,4,0
CUST001652,46,F,50055.0,Master,Divorced,4,Urban,7,3318.23,474.03,272,10,10,8.6,Sports,1,15,3,3,0,3,0
CUST001653,44,F,30293.0,PhD,Widowed,1,Suburban,5,1257.87,251.57,176,26,7,0.5,Food,1,7,0,1,0,2,0
CUST001654,36,F,24629.0,Bachelor,Married,3,Rural,6,2021.25,336.88,51,15,14,11.1,Home & Garden,3,17,4,1,0,3,0
CUST001655,47,F,94272.0,Bachelor,Married,1,Suburban,10,5578.26,557.83,13,27,13,8.0,Toys,3,10,2,3,1,0,0
CUST001656,37,M,34797.0,Master,Single,0,Rural,6,1159.02,193.17,99,19,20,14.6,Beauty,3,12,2,0,0,2,1
CUST001657,44,F,50327.0,Bachelor,Single,2,Suburban,6,1967.75,327.96,43,15,21,21.8,Sports,3,11,2,1,0,2,1
CUST001658,61,M,86984.0,High School,Single,2,Suburban,8,2862.5,357.81,55,8,7,22.0,Books,1,6,2,2,0,0,1
CUST001659,26,M,36660.0,PhD,Single,1,Suburban,6,2029.53,338.26,55,9,14,19.2,Home & Garden,2,13,3,0,0,4,1
CUST001660,59,M,47688.0,High School,Single,1,Suburban,8,2866.98,358.37,275,30,19,1.6,Books,3,9,1,2,0,4,1
CUST001661,61,M,48535.0,Master,Single,0,Suburban,3,766.76,255.59,7,12,9,8.1,Food,1,12,4,0,0,1,1
CUST001662,40,M,73865.0,Master,Married,2,Suburban,6,2220.72,370.12,21,26,12,25.4,Electronics,2,6,1,3,0,2,1
CUST001663,18,F,69873.0,Some College,Married,3,Suburban,11,3908.03,355.28,93,27,19,15.9,Food,3,3,0,4,1,2,0
CUST001664,32,F,42956.0,High School,Single,0,Urban,3,1236.11,412.04,215,22,18,17.1,Sports,5,8,3,1,0,2,1
CUST001665,61,M,50929.0,Bachelor,Single,0,Suburban,7,2719.66,388.52,250,9,16,3.9,Electronics,1,8,0,1,0,1,1
CUST001666,41,M,39219.0,Bachelor,Married,3,Rural,6,1978.24,329.71,81,13,10,5.9,Books,2,8,2,0,0,2,1
CUST001667,27,M,20199.0,Bachelor,Married,0,Suburban,7,1081.72,154.53,3,36,20,46.8,Books,5,9,3,1,0,1,1
CUST001668,34,M,57214.0,High School,Married,2,Suburban,4,1990.4,497.6,45,33,14,28.2,Food,1,10,2,0,0,0,1
CUST001669,54,F,152560.0,Bachelor,Married,1,Suburban,14,4651.4,332.24,251,11,14,2.7,Clothing,3,8,1,7,1,0,1
CUST001670,50,M,28847.0,Bachelor,Divorced,2,Suburban,4,808.77,202.19,69,15,14,11.8,Food,1,11,2,0,0,3,0
CUST001671,38,F,30828.0,High School,Married,1,Suburban,5,1358.0,271.6,129,26,22,10.1,Food,4,8,1,0,0,1,1
CUST001672,36,M,29072.0,Bachelor,Married,0,Rural,1,1087.2,1087.2,31,8,14,8.8,Clothing,2,6,2,0,0,2,1
CUST001673,36,Other,75716.0,Master,Widowed,0,Urban,5,2480.8,496.16,2,25,22,9.5,Home & Garden,5,10,1,2,0,2,1
CUST001674,28,M,64157.0,Master,Divorced,2,Urban,5,1373.47,274.69,86,19,22,15.4,Electronics,1,6,1,0,0,3,0
CUST001675,66,F,44572.0,Some College,Married,2,Suburban,7,1078.35,154.05,180,53,12,51.2,Electronics,3,5,1,2,0,3,0
CUST001676,37,M,28259.0,Bachelor,Married,2,Suburban,2,612.49,306.24,463,28,10,31.2,Toys,3,12,3,0,0,1,1
CUST001677,60,F,,Some College,Single,2,Suburban,5,1140.16,228.03,187,7,10,31.2,Books,3,8,2,1,0,1,1
CUST001678,64,M,20000.0,PhD,Married,0,Urban,5,919.77,183.95,80,24,18,18.2,Food,1,9,3,0,0,5,0
CUST001679,56,M,53426.0,Bachelor,Widowed,0,Urban,5,1454.07,290.81,93,31,10,0.5,Toys,2,12,3,2,0,4,1
CUST001680,35,F,82695.0,High School,Married,3,Rural,9,3876.29,430.7,173,21,15,8.7,Clothing,2,11,4,1,1,2,0
CUST001681,48,F,23139.0,Bachelor,Divorced,1,Urban,7,1144.77,163.54,2,21,9,10.7,Food,2,9,1,2,0,1,0
CUST001682,41,F,20000.0,Bachelor,Married,1,Suburban,6,1611.64,268.61,302,21,13,27.7,Food,3,6,1,3,0,2,1
CUST001683,28,F,126457.0,Bachelor,Widowed,0,Suburban,5,5608.05,1121.61,75,27,23,38.4,Sports,1,8,0,1,0,2,0
CUST001684,46,F,33960.0,Bachelor,Married,0,Suburban,5,1427.61,285.52,303,20,10,9.0,Food,3,7,2,0,0,1,0
CUST001685,24,M,96912.0,Master,Single,1,Urban,2,1547.39,773.7,144,18,18,5.4,Books,2,6,1,1,0,2,0
CUST001686,59,M,44694.0,Bachelor,Married,3,Suburban,4,1002.9,250.72,16,21,8,6.2,Food,1,6,1,1,0,2,1
CUST001687,35,M,44481.0,High School,Single,3,Rural,10,1138.85,113.88,18,8,23,13.0,Electronics,1,4,0,3,0,3,1
CUST001688,45,F,63770.0,PhD,Single,3,Urban,7,2013.49,287.64,43,18,10,4.8,Electronics,1,8,1,2,0,4,1
CUST001689,46,M,28842.0,Bachelor,Divorced,3,Urban,4,972.02,243.0,30,14,11,36.2,Books,2,10,1,0,0,2,1
CUST001690,38,M,53076.0,Some College,Single,3,Urban,8,2073.83,259.23,57,28,20,8.1,Books,3,11,2,3,0,1,0
CUST001691,50,F,38991.0,High School,Married,1,Urban,6,2366.97,394.49,92,12,8,69.2,Beauty,3,7,1,1,0,4,1
CUST001692,34,F,22196.0,Some College,Single,0,Rural,8,740.21,92.53,57,18,18,1.7,Books,5,7,1,2,0,2,1
CUST001693,55,M,60023.0,High School,Single,2,Rural,4,3104.52,776.13,5,12,12,3.1,Electronics,2,8,2,1,0,2,1
CUST001694,21,M,41857.0,High School,Widowed,0,Rural,4,2515.35,628.84,371,21,20,10.7,Toys,3,18,5,1,0,2,0
CUST001695,43,M,44613.0,High School,Married,0,Suburban,4,2614.19,653.55,55,35,18,30.4,Beauty,3,12,3,1,0,1,0
CUST001696,71,M,23715.0,Master,Married,0,Suburban,5,1682.42,336.48,190,9,12,6.6,Sports,1,6,2,0,0,0,1
CUST001697,26,M,127368.0,PhD,Married,1,Urban,9,2403.06,267.01,7,24,16,27.3,Electronics,4,7,1,4,0,3,0
CUST001698,31,F,82952.0,Bachelor,Married,1,Suburban,10,3216.7,321.67,166,24,14,8.3,Books,4,9,2,4,0,2,1
CUST001699,49,F,87421.0,Some College,Divorced,0,Suburban,8,2432.68,304.08,19,10,15,28.8,Clothing,2,11,1,3,0,0,1
CUST001700,44,F,40812.0,Bachelor,Married,1,Rural,4,1251.44,312.86,113,21,18,4.9,Toys,2,9,2,2,0,1,1
CUST001701,47,M,20000.0,Bachelor,Married,3,Suburban,6,645.52,107.59,108,14,14,9.6,Sports,4,4,1,1,0,1,0
CUST001702,49,F,158221.0,Master,Divorced,2,Rural,9,7795.51,866.17,240,16,15,4.9,Food,2,10,3,3,1,1,0
CUST001703,51,M,47256.0,Bachelor,Single,3,Rural,2,1304.95,652.48,38,15,13,3.6,Beauty,3,9,2,0,0,0,1
CUST001704,58,M,31279.0,Bachelor,Married,0,Rural,3,880.85,293.62,11,12,10,8.2,Beauty,1,8,1,0,0,1,0
CUST001705,48,F,62949.0,Some College,Widowed,0,Urban,3,2791.89,930.63,199,19,18,6.1,Home & Garden,1,3,0,1,0,0,1
CUST001706,38,M,98742.0,Some College,Married,2,Suburban,6,2221.07,370.18,40,21,20,23.2,Beauty,1,11,3,1,0,2,1
CUST001707,52,M,48347.0,Some College,Divorced,1,Suburban,6,1515.47,252.58,26,26,9,20.7,Toys,2,7,2,2,0,1,0
CUST001708,70,F,105571.0,Some College,Married,2,Urban,8,3597.12,449.64,66,29,13,6.7,Toys,4,6,0,3,0,4,1
CUST001709,40,M,93882.0,High School,Divorced,2,Urban,6,4415.45,735.91,15,23,20,72.9,Electronics,3,8,1,2,0,0,1
CUST001710,27,F,25698.0,Master,Divorced,2,Suburban,0,785.85,0.0,35,10,19,54.7,Sports,2,11,3,0,0,1,0
CUST001711,58,M,32719.0,Bachelor,Single,3,Urban,6,2364.06,394.01,48,14,10,37.5,Sports,2,10,3,1,0,3,0
CUST001712,40,F,87074.0,Some College,Single,1,Suburban,5,2284.45,456.89,32,18,9,13.2,Books,1,7,1,1,0,3,1
CUST001713,18,M,20000.0,Bachelor,Married,0,Suburban,3,1441.26,480.42,59,28,20,8.0,Sports,3,9,1,0,0,1,1
CUST001714,54,M,44816.0,Bachelor,Married,2,Rural,5,1630.54,326.11,48,21,16,5.6,Beauty,3,4,0,2,0,2,1
CUST001715,33,F,20774.0,Bachelor,Single,0,Suburban,6,1663.42,277.24,148,27,16,0.5,Electronics,4,5,1,2,0,1,0
CUST001716,40,M,36829.0,Bachelor,Single,0,Suburban,4,2389.72,597.43,250,31,10,15.0,Toys,2,10,2,1,0,1,1
CUST001717,46,M,40974.0,High School,Single,0,Urban,5,1400.54,280.11,10,30,13,12.1,Toys,2,9,1,2,0,2,1
CUST001718,44,M,39539.0,PhD,Widowed,1,Urban,4,1387.7,346.92,173,12,10,14.9,Clothing,5,10,1,0,0,3,1
CUST001719,52,M,35194.0,Master,Married,0,Urban,4,1043.0,260.75,268,11,10,12.9,Sports,1,9,2,2,0,6,0
CUST001720,35,M,25379.0,High School,Married,0,Urban,4,774.43,193.61,116,23,16,2.2,Beauty,1,8,1,0,0,3,0
CUST001721,49,M,193909.0,Master,Single,2,Rural,6,9658.2,1609.7,563,27,15,17.8,Electronics,2,6,1,0,0,3,0
CUST001722,38,F,150313.0,Bachelor,Married,2,Suburban,8,3221.4,402.68,40,9,18,6.7,Beauty,2,5,1,0,0,5,1
CUST001723,53,M,24410.0,Bachelor,Single,2,Urban,5,1509.05,301.81,177,17,8,10.9,Beauty,2,9,3,1,0,3,1
CUST001724,51,F,126661.0,Bachelor,Single,2,Urban,5,5132.24,1026.45,111,27,11,6.8,Beauty,1,4,1,2,0,3,0
CUST001725,27,M,38573.0,PhD,Divorced,0,Suburban,6,2083.03,347.17,39,12,15,0.5,Toys,4,5,0,3,0,3,1
CUST001726,58,M,52971.0,Master,Widowed,0,Suburban,6,2813.39,468.9,121,20,6,31.4,Books,3,7,1,2,0,2,0
CUST001727,33,F,47194.0,Bachelor,Single,0,Urban,1,805.8,805.8,71,22,19,2.4,Sports,2,7,1,0,0,1,1
CUST001728,54,M,32996.0,Bachelor,Single,3,Rural,3,1103.76,367.92,20,8,10,13.1,Home & Garden,2,8,1,0,0,2,1
CUST001729,47,F,88460.0,High School,Single,2,Urban,7,2796.12,399.45,19,25,14,32.2,Home & Garden,4,10,1,3,0,4,1
